index,pagewise_texts,page_id,splitted_texts,splitted_texts_chunks,id
7,"-year premium of selected Prudential policies bought
for significant life events.
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
Here is a list of illnesses and medical procedures
covered by PRULady*:
PRULady offers you coverage for the following illnesses:
Female Illnesses benefit
1. Systemic Lupus Erythematosus with Lupus Nephritis
2. Rheumatoid Arthritis
3. Chronic Auto",8,"-year premium of selected Prudential policies bought
for significant life events.
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
Here is a list of illnesses and medical procedures
covered by PRULady*:
PRULady offers you coverage for the following illnesses:
Female Illnesses benefit
1. Systemic Lupus Erythematosus with Lupus Nephritis
2. Rheumatoid Arthritis
3. Chronic Auto","s:
Female Illnesses benefit
1. Systemic Lupus Erythematosus with Lupus Nephritis
2. Rheumatoid Arthr",19
7,"-year premium of selected Prudential policies bought
for significant life events.
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
Here is a list of illnesses and medical procedures
covered by PRULady*:
PRULady offers you coverage for the following illnesses:
Female Illnesses benefit
1. Systemic Lupus Erythematosus with Lupus Nephritis
2. Rheumatoid Arthritis
3. Chronic Auto",8,"-year premium of selected Prudential policies bought
for significant life events.
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
Here is a list of illnesses and medical procedures
covered by PRULady*:
PRULady offers you coverage for the following illnesses:
Female Illnesses benefit
1. Systemic Lupus Erythematosus with Lupus Nephritis
2. Rheumatoid Arthritis
3. Chronic Auto","itis
3. Chronic Auto",20
8,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. Wertheim's Operation required due to a
malignant condition
50%
3. Total Pelvic Exenteration required due to a
malignant condition
4. Hysterectomy required due to a
malignant condition
30%
5. Mastectomy required due to a malignant condition
6. Complicated repair of a Vaginal Fistula
7. Bilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
20%
8. Unilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
15%
PRULady offers you coverage for the following reconstructive surgeries:
Reconstructive Surgery or Skin Grafting
Percentage of
Sum Assured
payable
1. Breast Reconstructive Surgery following
a Mastectomy
2. Facial Reconstructive Surgery due to an Accident
3. Skin grafting due to major burns
4. Skin grafting due to skin cancer
100%
With PRULady you can look forward to being covered for procedures and
support benefits such as:
Support Benefit
1. Oocyte Cryopreservation due to covered
female cancers
2. Breast Cancer ",9,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. ","-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
1",21
8,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. Wertheim's Operation required due to a
malignant condition
50%
3. Total Pelvic Exenteration required due to a
malignant condition
4. Hysterectomy required due to a
malignant condition
30%
5. Mastectomy required due to a malignant condition
6. Complicated repair of a Vaginal Fistula
7. Bilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
20%
8. Unilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
15%
PRULady offers you coverage for the following reconstructive surgeries:
Reconstructive Surgery or Skin Grafting
Percentage of
Sum Assured
payable
1. Breast Reconstructive Surgery following
a Mastectomy
2. Facial Reconstructive Surgery due to an Accident
3. Skin grafting due to major burns
4. Skin grafting due to skin cancer
100%
With PRULady you can look forward to being covered for procedures and
support benefits such as:
Support Benefit
1. Oocyte Cryopreservation due to covered
female cancers
2. Breast Cancer ",9,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. ","00%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or r",22
8,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. Wertheim's Operation required due to a
malignant condition
50%
3. Total Pelvic Exenteration required due to a
malignant condition
4. Hysterectomy required due to a
malignant condition
30%
5. Mastectomy required due to a malignant condition
6. Complicated repair of a Vaginal Fistula
7. Bilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
20%
8. Unilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
15%
PRULady offers you coverage for the following reconstructive surgeries:
Reconstructive Surgery or Skin Grafting
Percentage of
Sum Assured
payable
1. Breast Reconstructive Surgery following
a Mastectomy
2. Facial Reconstructive Surgery due to an Accident
3. Skin grafting due to major burns
4. Skin grafting due to skin cancer
100%
With PRULady you can look forward to being covered for procedures and
support benefits such as:
Support Benefit
1. Oocyte Cryopreservation due to covered
female cancers
2. Breast Cancer ",9,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. ","epair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Inc",23
8,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. Wertheim's Operation required due to a
malignant condition
50%
3. Total Pelvic Exenteration required due to a
malignant condition
4. Hysterectomy required due to a
malignant condition
30%
5. Mastectomy required due to a malignant condition
6. Complicated repair of a Vaginal Fistula
7. Bilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
20%
8. Unilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
15%
PRULady offers you coverage for the following reconstructive surgeries:
Reconstructive Surgery or Skin Grafting
Percentage of
Sum Assured
payable
1. Breast Reconstructive Surgery following
a Mastectomy
2. Facial Reconstructive Surgery due to an Accident
3. Skin grafting due to major burns
4. Skin grafting due to skin cancer
100%
With PRULady you can look forward to being covered for procedures and
support benefits such as:
Support Benefit
1. Oocyte Cryopreservation due to covered
female cancers
2. Breast Cancer ",9,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. ","ontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Rep",24
8,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. Wertheim's Operation required due to a
malignant condition
50%
3. Total Pelvic Exenteration required due to a
malignant condition
4. Hysterectomy required due to a
malignant condition
30%
5. Mastectomy required due to a malignant condition
6. Complicated repair of a Vaginal Fistula
7. Bilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
20%
8. Unilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
15%
PRULady offers you coverage for the following reconstructive surgeries:
Reconstructive Surgery or Skin Grafting
Percentage of
Sum Assured
payable
1. Breast Reconstructive Surgery following
a Mastectomy
2. Facial Reconstructive Surgery due to an Accident
3. Skin grafting due to major burns
4. Skin grafting due to skin cancer
100%
With PRULady you can look forward to being covered for procedures and
support benefits such as:
Support Benefit
1. Oocyte Cryopreservation due to covered
female cancers
2. Breast Cancer ",9,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. ","air
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Condit",25
8,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. Wertheim's Operation required due to a
malignant condition
50%
3. Total Pelvic Exenteration required due to a
malignant condition
4. Hysterectomy required due to a
malignant condition
30%
5. Mastectomy required due to a malignant condition
6. Complicated repair of a Vaginal Fistula
7. Bilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
20%
8. Unilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
15%
PRULady offers you coverage for the following reconstructive surgeries:
Reconstructive Surgery or Skin Grafting
Percentage of
Sum Assured
payable
1. Breast Reconstructive Surgery following
a Mastectomy
2. Facial Reconstructive Surgery due to an Accident
3. Skin grafting due to major burns
4. Skin grafting due to skin cancer
100%
With PRULady you can look forward to being covered for procedures and
support benefits such as:
Support Benefit
1. Oocyte Cryopreservation due to covered
female cancers
2. Breast Cancer ",9,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. ","ions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you wit",26
8,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. Wertheim's Operation required due to a
malignant condition
50%
3. Total Pelvic Exenteration required due to a
malignant condition
4. Hysterectomy required due to a
malignant condition
30%
5. Mastectomy required due to a malignant condition
6. Complicated repair of a Vaginal Fistula
7. Bilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
20%
8. Unilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
15%
PRULady offers you coverage for the following reconstructive surgeries:
Reconstructive Surgery or Skin Grafting
Percentage of
Sum Assured
payable
1. Breast Reconstructive Surgery following
a Mastectomy
2. Facial Reconstructive Surgery due to an Accident
3. Skin grafting due to major burns
4. Skin grafting due to skin cancer
100%
With PRULady you can look forward to being covered for procedures and
support benefits such as:
Support Benefit
1. Oocyte Cryopreservation due to covered
female cancers
2. Breast Cancer ",9,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. ","h peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Med",27
8,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. Wertheim's Operation required due to a
malignant condition
50%
3. Total Pelvic Exenteration required due to a
malignant condition
4. Hysterectomy required due to a
malignant condition
30%
5. Mastectomy required due to a malignant condition
6. Complicated repair of a Vaginal Fistula
7. Bilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
20%
8. Unilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
15%
PRULady offers you coverage for the following reconstructive surgeries:
Reconstructive Surgery or Skin Grafting
Percentage of
Sum Assured
payable
1. Breast Reconstructive Surgery following
a Mastectomy
2. Facial Reconstructive Surgery due to an Accident
3. Skin grafting due to major burns
4. Skin grafting due to skin cancer
100%
With PRULady you can look forward to being covered for procedures and
support benefits such as:
Support Benefit
1. Oocyte Cryopreservation due to covered
female cancers
2. Breast Cancer ",9,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. ","ical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assure",28
8,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. Wertheim's Operation required due to a
malignant condition
50%
3. Total Pelvic Exenteration required due to a
malignant condition
4. Hysterectomy required due to a
malignant condition
30%
5. Mastectomy required due to a malignant condition
6. Complicated repair of a Vaginal Fistula
7. Bilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
20%
8. Unilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
15%
PRULady offers you coverage for the following reconstructive surgeries:
Reconstructive Surgery or Skin Grafting
Percentage of
Sum Assured
payable
1. Breast Reconstructive Surgery following
a Mastectomy
2. Facial Reconstructive Surgery due to an Accident
3. Skin grafting due to major burns
4. Skin grafting due to skin cancer
100%
With PRULady you can look forward to being covered for procedures and
support benefits such as:
Support Benefit
1. Oocyte Cryopreservation due to covered
female cancers
2. Breast Cancer ",9,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. ","d
payable
2. ",29
8,"-Immune Hepatitis
Percentage of
Sum Assured
payable
4. Malignant Cancer of the following:
• Breast
100%
• Cervix Uteri
• Uterus
Fallopian tube
Ovary
Vagina/Vulva
5. Osteoporosis requiring surgery or repair
6. Carcinoma in situ of the Breast
50%
7. Carcinoma in situ of the Cervix Uteri
8. Urinary Incontinence requiring Surgical Repair
9. Uterine Prolapse
10. Pelvic Relaxation requiring Surgical Repair
10%
11. Thyroid disorders causing Thyroid Storm
12. Polycystic Ovarian Syndrome
* Terms & Conditions apply.
Please refer to www.prudential.com.sg/prulady for more details.
PRULady provides you with peace of mind knowing that you'll be supported
should you need any of the following surgeries:
Medical Procedures
1. Radical Vulvectomy required due to a
malignant condition
Percentage of
Sum Assured
payable
2. Wertheim's Operation required due to a
malignant condition
50%
3. Total Pelvic Exenteration required due to a
malignant condition
4. Hysterectomy required due to a
malignant condition
30%
5. Mastectomy required due to a malignant condition
6. Complicated repair of a Vaginal Fistula
7. Bilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
20%
8. Unilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
15%
PRULady offers you coverage for the following reconstructive surgeries:
Reconstructive Surgery or Skin Grafting
Percentage of
Sum Assured
payable
1. Breast Reconstructive Surgery following
a Mastectomy
2. Facial Reconstructive Surgery due to an Accident
3. Skin grafting due to major burns
4. Skin grafting due to skin cancer
100%
With PRULady you can look forward to being covered for procedures and
support benefits such as:
Support Benefit
1. Oocyte Cryopreservation due to covered
female cancers
2. Breast Cancer ",9,"Wertheim's Operation required due to a
malignant condition
50%
3. Total Pelvic Exenteration required due to a
malignant condition
4. Hysterectomy required due to a
malignant condition
30%
5. Mastectomy required due to a malignant condition
6. Complicated repair of a Vaginal Fistula
7. Bilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
20%
8. Unilateral Breast Lumpectomy due to a malignant
condition or carcinoma in situ
15%
PRULady offers you coverage for the following reconstructive surgeries:
Reconstructive Surgery or Skin Grafting
Percentage of
Sum Assured
payable
1. Breast Reconstructive Surgery following
a Mastectomy
2. Facial Reconstructive Surgery due to an Accident
3. Skin grafting due to major burns
4. Skin grafting due to skin cancer
100%
With PRULady you can look forward to being covered for procedures and
support benefits such as:
Support Benefit
1. Oocyte Cryopreservation due to covered
female cancers
2. Breast Cancer ","Wertheim's Operation required due to a
malignant condition
50%
3. Total Pelvic Exenteration required",30
